"distancia_km","cota","pendiente","curvatura","elemento","tipo_elemento","curvatura_magnitud"
146.779266,899.586,-1.04321,-0.00266666664,NA,0,0.00266666664
146.811984,899.246,-1.03129,-0.00266666664,NA,0,0.00266666664
146.8447,898.912,-1.01151,-0.00266666664,NA,0,0.00266666664
146.877422,898.585,-1.30899,-0.00404028129,NA,0,0.00404028129
146.963813,897.4772,-1.5708,-0.00266666664,NA,0,0.00266666664
146.996531,896.9642,-1.56481993,-0.00266666664,NA,0,0.00266666664
147.02925,896.454,-1.54693,-0.00266666664,NA,0,0.00266666664
147.061969,895.952,-1.51727009,-0.00266666664,NA,0,0.00266666664
147.094688,895.463,-1.8325901,0,NA,0,0
147.194688,893.63,-1.83259988,0.00266666664,NA,0,0.00266666664
147.2274,893.032,-1.5708,0.00404028129,NA,0,0.00404028129
147.249,892.693,-1.309,0.00404028129,NA,0,0.00404028129
147.2706,892.41,-1.0472,0.00404028129,NA,0,0.00404028129
147.292188,892.184,-0.785397,0.00404028129,NA,0,0.00404028129
147.300063,892.122,-0.785397,0.00404028129,"55",3,0.00404028129
147.300109,892.122,-0.785397,0.00404028129,"75",4,0.00404028129
147.313781,892.015,-0.523597956,0,NA,0,0
147.353781,891.806,-0.2618,0,NA,0,0
147.373781,891.753,0,0,NA,0,0
147.399578,891.753,0,0,"Cardeñadijo",1,0
147.495031,891.753,0,0,"Cardeñadijo",1,0
147.498781,891.753,0,0,NA,0,0
147.573781,891.753,0,0,NA,0,0
147.623781,891.753,-0.261803,0,NA,0,0
147.643781,891.7,-0.5236,0,NA,0,0
147.683781,891.491,-0.785402954,-0.00266666664,NA,0,0.00266666664
147.7165,891.235,-1.0472,-0.00266666664,NA,0,0.00266666664
147.749219,890.893,-1.04321,-0.00266666664,NA,0,0.00266666664
147.781938,890.553,-1.30899,-0.00266666664,NA,0,0.00266666664
147.814656,890.125,-1.30401,-0.00266666664,NA,0,0.00266666664
147.847375,889.701,-1.28911,-0.00266666664,NA,0,0.00266666664
147.8801,889.283,-1.26439,-0.00266666664,NA,0,0.00266666664
147.912813,888.874,-1.309,0,NA,0,0
148.112813,886.256,-1.309,0,NA,0,0
148.312813,883.638,-1.04719,0.00404028129,NA,0,0.00404028129
148.3992,882.752,-0.785398,0.00404028129,NA,0,0.00404028129
148.4856,882.087,-0.5236,0,NA,0,0
148.5856,881.563,-0.523597956,-0.00404028129,NA,0,0.00404028129
148.671984,881.12,-0.523597956,-0.00404028129,NA,0,0.00404028129
148.758375,880.677,-0.78538394,0,NA,0,0
148.958375,879.106,-1.0472,0,NA,0,0
149.058375,878.059,-1.309,-0.00266666664,NA,0,0.00266666664
149.0911,877.631,-1.30899,-0.00404028129,NA,0,0.00404028129
149.112688,877.3489,-1.30899,-0.00404028129,NA,0,0.00404028129
149.134281,877.066,-1.30899,-0.00404028129,NA,0,0.00404028129
149.155875,876.7842,-1.30898,-0.00404028129,NA,0,0.00404028129
149.177469,876.501,-1.309,-0.00404028129,NA,0,0.00404028129
149.199063,876.219,-1.30903,-0.00266666664,NA,0,0.00266666664
149.231781,875.791,-1.30899,0,NA,0,0
149.281781,875.136,-1.04719,0,NA,0,0
149.291781,875.032,-0.785399,0,NA,0,0
149.301781,874.953,-0.523601,0,NA,0,0
149.311781,874.901,-0.261803985,0,NA,0,0
149.321781,874.875,0,0,NA,0,0
149.351781,874.875,0,0.00266666664,NA,0,0.00266666664
149.3845,874.875,0,0.00266666664,NA,0,0.00266666664
149.417219,874.875,0,0.00404028129,NA,0,0.00404028129
149.503609,874.875,0,0.00404028129,NA,0,0.00404028129
149.59,874.875,0,0.00404028129,NA,0,0.00404028129
149.676391,874.875,0,0,NA,0,0
149.766391,874.875,0,-0.00404028129,NA,0,0.00404028129
149.852781,874.875,-0.261798978,-0.00404028129,NA,0,0.00404028129
149.874375,874.818,-0.523602,-0.00404028129,NA,0,0.00404028129
149.895969,874.705,-0.785399,-0.00404028129,NA,0,0.00404028129
149.917563,874.536,-1.0472,-0.00404028129,NA,0,0.00404028129
149.939156,874.31,-1.309,-0.00404028129,NA,0,0.00404028129
150.025547,873.201,-1.5708,0,NA,0,0
150.075547,872.416,-1.5708,0,NA,0,0
150.105547,871.945,-1.57079,0.00404028129,NA,0,0.00404028129
150.191938,870.615,-1.5708,0.00404028129,NA,0,0.00404028129
150.278328,869.285,-1.5708,0.00404028129,NA,0,0.00404028129
150.364719,867.954,-1.5708,0.00266666664,NA,0,0.00266666664
150.397438,867.441,-1.30899,0,NA,0,0
150.407438,867.31,-1.0472,0,NA,0,0
150.417438,867.205,-0.785399,0,NA,0,0
150.427438,867.127,-0.523597956,0,NA,0,0
150.437438,867.075,-0.261798,0,NA,0,0
150.447438,867.048,0,0,NA,0,0
150.647438,867.048,0,0.001,NA,0,0.001
150.7347,867.048,0,0.001,NA,0,0.001
150.752156,867.048,0,0.001,NA,0,0.001
150.769609,867.048,0,0.001,NA,0,0.001
150.787063,867.048,0,0.001,NA,0,0.001
150.804516,867.048,0,0,NA,0,0
151.004516,867.048,-0.261798978,0,NA,0,0
151.014516,867.022,-0.523597956,0,NA,0,0
151.024516,866.969,-0.785404146,0,NA,0,0
151.034516,866.891,-1.0472,0,NA,0,0
151.044516,866.786,-1.309,0,NA,0,0
151.054516,866.655,-1.5708,0,NA,0,0
151.076516,866.309,-1.5708,0,"250",2,0
151.144516,865.241,-1.8325901,0,NA,0,0
151.234516,863.592,-1.8325901,0,NA,0,0
151.334516,861.759,-1.60220993,0,NA,0,0
151.424516,860.309,-1.5708,0,NA,0,0
151.426031,860.285,-1.56481993,-0.002,NA,0,0.002
151.469672,859.601,-1.54693,-0.00266666664,NA,0,0.00266666664
151.502391,859.092,-1.56481993,-0.00266666664,NA,0,0.00266666664
151.535109,858.578,-1.47606,-0.00404028129,NA,0,0.00404028129
151.6215,857.249,-1.47606,-0.00404028129,NA,0,0.00404028129
151.707891,855.919,-1.47606,-0.00404028129,NA,0,0.00404028129
151.751875,855.252,-1.47606,-0.00404028129,"55",4,0.00404028129
151.752609,855.241,-1.47606,-0.00404028129,"30",3,0.00404028129
151.794281,854.59,-1.82661986,-0.00404028129,NA,0,0.00404028129
151.815875,854.195,-0.782409,-0.00404028129,NA,0,0.00404028129
151.837469,854.025,-0.782409,-0.00404028129,NA,0,0.00404028129
151.859063,853.856,-0.521607,-0.00404028129,NA,0,0.00404028129
151.880656,853.743,-0.2608,-0.00404028129,NA,0,0.00404028129
151.90225,853.686,0,0,NA,0,0
151.91225,853.686,0,-0.0036813328,NA,0,0.0036813328
151.927234,853.686,0,-0.0036813328,NA,0,0.0036813328
151.942219,853.686,0,0,NA,0,0
151.952219,853.686,0,0,NA,0,0
151.962219,853.686,0,0,NA,0,0
151.972219,853.686,0,0,NA,0,0
151.982219,853.686,0,0,NA,0,0
151.992219,853.686,0,0,NA,0,0
152.022219,853.686,0,0,NA,0,0
152.027219,853.686,0,0,NA,0,0
152.067219,853.686,0,0,NA,0,0
152.167219,853.686,0,0,NA,0,0
152.258578,853.686,0,0,NA,0,0
